sample	start	end
8	3925438	3925444
8	3925446	3925448
8	3925449	3925451
8	3925452	3925456
8	3925457	3925460
8	3925471	3925473
8	3925474	3925478
8	3925479	3925481
8	3925544	3925572
8	3926107	3926183
8	3926479	3926483
8	3926484	3926630
8	3927028	3927125
8	3927126	3927147
8	3927148	3927155
8	3927157	3927201
8	3927202	3927210
8	3927211	3927215
8	3927216	3927223
8	3927224	3927237
8	3927254	3927260
8	3927496	3927510
8	3927541	3927694
8	3927695	3927696
8	3927697	3927703
8	3927704	3927728
8	3927729	3927733
8	3928058	3928067
8	3928068	3928106
8	3928107	3928110
8	3928111	3928150
8	3928151	3928206
8	3928242	3928343
8	3928370	3928371
8	3928372	3928373
8	3928374	3928378
8	3928379	3928385
8	3928387	3928388
8	3928389	3928393
8	3928394	3928398
8	3928451	3928455
8	3928456	3928518
8	3928519	3928524
8	3928525	3928552
8	3929710	3929755
8	3929803	3929807
8	3929808	3929812
8	3929813	3929830
8	3929831	3929832
8	3929833	3929850
8	3929851	3929861
8	3929862	3929871
8	3929873	3929900
8	3929901	3929904
8	3933197	3933207
8	3934799	3934821
8	3934822	3934825
8	3934826	3934828
8	3934829	3934830
8	3934831	3934834
8	3934835	3935017
8	3935065	3935365
8	3935381	3935484
8	3935494	3935503
8	3935516	3935734
8	3935735	3935739
8	3935740	3935759
8	3935760	3935767
8	3935768	3935810
8	3935832	3935835
8	3935836	3935846
8	3935847	3935850
8	3935851	3935855
8	3935857	3935858
8	3935861	3935862
8	3935863	3935864
8	3935865	3935866
8	3935867	3935872
8	3935893	3935895
8	3935896	3935901
8	3935903	3935904
8	3935906	3935947
8	3935948	3935952
8	3935953	3935994
8	3936296	3936304
8	3936305	3936336
8	3936548	3936579
8	3937629	3937700
8	3937837	3937988
8	3938052	3938082
8	3938111	3938216
8	3938217	3938221
8	3938222	3938234
8	3938540	3938544
8	3938546	3938547
8	3938549	3938556
8	3938558	3938573
8	3938574	3938589
8	3938590	3938600
8	3938601	3938605
8	3939090	3939132
8	3939218	3939313
8	3940115	3940126
8	3940127	3940132
8	3940133	3940137
8	3940138	3940140
8	3940141	3940145
8	3940148	3940150
8	3940151	3940155
8	3940157	3940163
8	3940164	3940177
8	3940178	3940195
8	3940197	3940200
8	3940201	3940202
8	3940204	3940211
8	3940212	3940216
8	3940460	3940462
8	3940464	3940467
8	3940468	3940470
8	3942245	3942329
8	3942357	3942423
8	3942424	3942449
8	3943838	3944066
8	3944068	3944078
8	3945251	3945402
8	3949398	3949499
8	3949511	3949590
8	3949654	3949759
8	3949760	3949767
8	3950155	3950182
8	3950183	3950185
8	3950186	3950296
8	3950298	3950402
8	3950410	3950418
8	3950558	3950561
8	3952817	3952838
8	3952874	3952884
8	3952885	3952888
8	3952889	3952899
8	3952900	3952918
8	3954002	3954066
8	3954067	3954103
8	3954116	3954168
8	3954864	3954871
8	3954872	3954879
8	3956148	3956165
8	3956166	3956172
8	3956173	3956174
8	3956176	3956182
8	3956183	3956246
8	3956247	3956300
8	3956301	3956307
8	3956530	3956536
8	3956538	3956572
8	3957426	3957430
8	3957432	3957496
8	3957497	3957518
8	3957519	3957528
8	3957529	3957535
8	3958516	3958574
8	3958784	3958851
8	3959369	3959379
8	3959386	3959470
8	3959775	3959786
8	3959787	3959791
8	3960367	3960509
8	3961235	3961356
8	3962302	3962311
8	3962350	3962501
8	3964356	3964457
8	3964527	3964609
8	3964610	3964626
8	3965794	3965795
8	3965857	3965858
8	3965859	3965866
8	3965867	3965870
8	3965871	3965872
8	3965873	3965892
8	3965893	3965908
8	3965909	3965944
8	3965955	3966004
8	3966005	3966006
8	3966312	3966322
8	3967725	3967753
8	3967754	3967757
8	3967758	3967765
8	3967766	3967792
8	3967793	3967811
8	3967812	3967815
8	3967816	3967826
8	3967851	3967857
8	3967858	3967888
8	3967889	3967936
8	3968214	3968218
8	3968219	3968236
8	3968237	3968241
8	3968242	3968246
8	3968248	3968249
8	3968250	3968262
8	3968263	3968273
8	3968457	3968458
8	3968459	3968470
8	3968471	3968482
8	3968484	3968491
8	3968492	3968499
8	3968501	3968503
8	3968504	3968512
8	3968515	3968517
8	3968518	3968558
8	3968559	3968590
8	3968591	3968595
8	3968596	3968597
8	3968598	3968599
8	3968600	3968608
8	3968609	3968610
8	3968611	3968613
8	3968614	3968624
8	3968625	3968628
8	3968629	3968634
8	3968644	3968650
8	3968716	3968726
8	3968727	3968736
8	3968738	3968742
8	3968743	3968746
8	3968747	3968763
8	3968764	3968768
8	3968769	3968774
8	3968775	3968782
8	3968783	3968790
8	3968791	3968795
8	3971175	3971180
8	3971184	3971190
8	3971191	3971195
8	3971196	3971201
8	3971203	3971210
8	3971211	3971214
8	3971217	3971221
8	3971235	3971236
8	3971239	3971240
8	3971242	3971249
8	3971250	3971255
8	3971256	3971260
8	3971261	3971263
8	3971264	3971270
8	3971271	3971276
8	3971277	3971290
8	3971906	3971908
8	3971910	3971914
8	3973865	3973882
8	3973927	3973966
8	3974058	3974106
8	3974107	3974159
8	3976134	3976160
8	3976176	3976285
8	3977159	3977163
8	3977164	3977168
8	3977898	3977913
8	3978725	3978748
8	3979423	3979437
8	3979598	3979676
8	3979677	3979679
8	3979680	3979684
8	3979685	3979686
8	3979688	3979695
8	3979696	3979699
8	3979794	3979795
8	3979796	3979838
8	3979840	3979862
8	3979863	3979895
8	3980175	3980263
8	3980271	3980276
8	3981990	3982006
8	3982341	3982357
8	3982358	3982442
8	3983468	3983525
8	3983526	3983534
8	3983665	3983673
8	3983674	3983781
8	3983782	3983783
8	3983817	3983821
8	3983822	3983840
8	3983841	3983864
8	3984064	3984159
8	3987776	3987828
8	3987851	3987955
8	3987956	3987987
8	3987988	3987989
8	3987990	3987993
8	3988124	3988132
8	3988139	3988225
8	3988343	3988360
8	3988361	3988447
8	3989096	3989107
8	3989651	3989659
8	3990247	3990249
8	3990495	3990570
8	3990917	3990918
8	3990987	3991018
8	3991039	3991287
8	3991710	3991719
8	3991757	3991811
8	3991970	3992031
8	3992298	3992476
8	3993123	3993154
8	3993750	3993888
8	3993889	3994033
8	3994293	3994305
8	3994306	3994409
8	3994456	3994503
8	3994802	3994823
8	3994824	3994850
8	3994851	3994890
8	3995299	3995368
8	3995965	3995966
8	3995968	3995975
8	3995976	3995984
8	3995986	3995987
8	3995991	3995996
8	3995997	3996003
8	3996364	3996565
8	3997003	3997034
8	3997475	3997576
8	3998741	3998748
8	3998749	3998838
8	3999721	3999840
8	4003292	4003296
8	4003297	4003393
8	4003596	4003670
8	4004084	4004138
8	4004226	4004290
8	4006923	4006924
8	4006925	4006926
8	4006927	4006928
8	4006929	4006930
8	4006931	4006936
8	4006937	4006941
8	4006942	4006943
8	4006945	4006953
8	4006954	4006961
8	4006963	4006983
8	4008026	4008029
8	4008037	4008040
8	4008042	4008044
8	4008045	4008053
8	4008468	4008538
8	4008574	4008616
8	4008947	4009034
8	4009263	4009295
8	4009346	4009364
8	4009709	4009713
8	4009715	4009716
8	4009717	4009722
8	4009723	4009724
8	4009725	4009750
8	4009751	4009754
8	4009755	4009756
8	4009757	4009758
8	4010077	4010145
8	4010177	4010178
8	4011096	4011258
8	4011260	4011263
8	4011264	4011269
8	4011284	4011289
8	4011290	4011350
8	4011449	4011489
8	4011517	4011618
8	4013625	4013628
8	4013629	4013705
8	4013707	4013708
8	4013709	4013725
8	4013727	4013734
8	4013735	4013737
8	4013738	4013743
8	4013745	4013746
8	4013747	4013754
8	4014198	4014248
8	4014249	4014256
8	4014257	4014265
8	4014266	4014271
8	4014272	4014283
8	4014507	4014515
8	4016110	4016140
8	4016141	4016258
8	4017596	4017597
8	4017598	4017613
8	4017615	4017745
8	4018576	4018578
8	4018579	4018580
8	4018581	4018585
8	4018586	4018589
8	4018590	4018594
8	4018595	4018596
8	4018597	4018602
8	4018603	4018609
8	4018610	4018620
8	4019041	4019162
8	4021449	4021455
8	4021456	4021460
8	4021461	4021462
8	4022463	4022472
8	4022474	4022486
8	4022488	4022489
8	4022492	4022496
8	4022953	4022960
8	4022961	4023090
8	4023723	4023768
8	4023769	4023801
8	4023802	4023814
8	4023816	4023824
8	4024571	4024628
8	4024652	4024672
8	4024732	4024753
8	4024975	4025164
8	4025302	4025335
8	4025336	4025338
8	4025474	4025480
8	4025481	4025485
8	4025486	4025488
8	4025489	4025512
8	4025513	4025514
8	4025515	4025520
8	4025522	4025523
8	4025568	4025573
8	4025574	4025580
8	4025581	4025583
8	4025584	4025586
8	4025588	4025589
8	4025590	4025591
8	4025592	4025593
8	4025594	4025596
8	4025607	4025628
8	4025629	4025631
8	4025633	4025634
8	4025635	4025650
8	4025651	4025654
8	4025655	4025658
8	4025659	4025660
8	4025661	4025667
8	4025668	4025669
8	4025670	4025681
8	4025684	4025689
8	4025690	4025700
8	4025701	4025702
8	4025703	4025704
8	4025706	4025710
8	4025712	4025714
8	4025715	4025716
8	4025717	4025719
8	4026521	4026622
8	4028338	4028433
8	4029164	4029315
8	4029328	4029331
8	4029332	4029399
8	4029417	4029419
8	4029420	4029429
8	4029504	4029506
8	4029507	4029518
8	4030165	4030166
8	4030171	4030266
8	4031656	4031759
8	4031779	4031870
8	4031871	4031880
8	4033123	4033224
8	4033361	4033465
8	4035369	4035426
8	4035515	4035574
8	4036641	4036649
8	4036684	4036785
8	4036794	4036810
8	4039409	4039494
8	4039617	4039768
8	4042591	4042607
8	4043110	4043120
8	4043470	4043606
8	4043607	4043617
8	4044372	4044422
8	4044693	4044695
8	4044696	4044697
8	4044699	4044707
8	4044708	4044713
8	4044716	4044723
8	4044724	4044740
8	4044741	4044746
8	4044747	4044750
8	4044751	4044753
8	4044756	4044757
8	4044758	4044759
8	4044761	4044793
8	4044866	4044912
8	4044938	4044967
8	4045003	4045053
8	4045054	4045057
8	4045058	4045091
8	4045092	4045101
8	4045102	4045103
8	4045393	4045468
8	4045856	4045894
8	4045895	4045932
8	4045933	4045937
8	4045938	4045966
8	4046343	4046441
8	4046579	4046613
8	4046614	4046639
8	4046641	4046643
8	4046644	4046652
8	4046654	4046658
8	4046659	4046663
8	4046664	4046674
8	4046726	4046730
8	4046769	4046827
8	4046871	4046933
8	4046934	4046940
8	4046943	4046946
8	4046947	4046948
8	4046949	4046950
8	4046952	4046953
8	4046954	4046956
8	4046957	4046966
8	4046967	4046972
8	4047819	4047836
8	4047837	4047856
8	4047857	4047970
8	4047971	4047975
8	4047976	4047984
8	4047986	4048006
8	4048007	4048051
8	4048052	4048054
8	4048055	4048065
8	4048066	4048072
8	4048073	4048087
8	4048089	4048093
8	4048094	4048100
8	4048762	4048980
8	4048996	4049062
8	4049063	4049067
8	4049070	4049075
8	4049076	4049097
8	4050525	4050528
8	4052331	4052432
8	4052438	4052447
8	4052501	4052539
8	4052568	4052598
8	4052599	4052602
8	4053587	4053673
8	4053674	4053678
8	4053729	4053738
8	4053777	4053880
8	4054021	4054023
8	4054025	4054028
8	4054030	4054032
8	4054035	4054037
8	4054039	4054041
8	4054042	4054043
8	4054044	4054046
8	4054047	4054048
8	4054049	4054050
8	4054051	4054055
8	4054057	4054058
8	4054059	4054061
8	4054064	4054065
8	4054066	4054072
8	4054076	4054077
8	4054078	4054079
8	4054080	4054086
8	4054088	4054090
8	4054091	4054099
8	4054100	4054101
8	4054104	4054187
8	4054188	4054213
8	4054214	4054262
8	4054263	4054323
8	4054324	4054331
8	4054332	4054336
8	4054337	4054340
8	4054341	4054344
8	4054345	4054355
8	4054357	4054360
8	4054361	4054470
8	4054487	4054497
8	4054498	4054508
8	4054509	4054523
8	4054524	4054575
8	4055082	4055087
8	4055088	4055093
8	4055094	4055095
8	4055096	4055103
8	4055104	4055105
8	4055712	4055721
8	4055895	4055913
8	4055914	4055923
8	4055925	4055927
8	4055928	4055929
8	4055930	4055962
8	4055963	4056094
8	4056097	4056101
8	4056105	4056128
8	4056129	4056131
8	4056134	4056136
8	4056137	4056140
8	4056141	4056251
8	4056252	4056256
8	4057832	4057875
8	4057883	4058013
8	4058119	4058205
8	4058644	4058652
8	4058653	4058654
8	4058655	4058656
8	4058657	4058661
8	4058701	4058742
8	4058743	4058852
8	4058853	4058854
8	4058856	4058858
8	4058859	4058860
8	4058861	4058864
8	4058866	4058868
8	4058870	4058879
8	4058880	4058889
8	4058895	4058896
8	4058898	4058901
8	4058902	4058904
8	4058908	4058911
8	4058912	4058913
8	4058914	4058915
8	4058918	4058920
8	4058922	4058928
8	4058929	4058930
8	4058931	4058940
8	4058945	4058946
8	4058947	4058950
8	4058951	4058953
8	4058955	4058957
8	4060829	4060930
8	4060972	4061073
8	4061878	4061903
8	4061906	4061911
8	4061912	4061920
8	4061957	4062098
8	4062099	4062108
8	4062243	4062335
8	4062336	4062344
8	4062388	4062394
8	4062451	4062461
8	4062462	4062489
8	4062574	4062586
8	4062814	4062815
8	4062833	4062915
8	4063317	4063318
8	4063319	4063436
8	4063437	4063451
8	4063452	4063551
8	4063552	4063559
8	4063946	4064081
8	4064082	4064089
8	4064090	4064097
8	4064099	4064250
8	4064251	4064268
8	4064269	4064270
8	4064274	4064282
8	4064284	4064290
8	4064292	4064300
8	4064301	4064302
8	4064304	4064305
8	4064310	4064313
8	4064360	4064392
8	4064393	4064396
8	4064959	4065027
8	4065192	4065260
8	4065277	4065293
8	4065312	4065370
8	4065371	4065378
8	4065397	4065413
8	4065474	4065498
8	4065549	4065556
8	4065558	4065625
8	4065626	4065699
8	4066451	4066475
8	4068108	4068183
8	4068184	4068259
8	4068547	4068554
8	4068556	4068558
8	4068559	4068561
8	4068562	4068569
8	4068570	4068576
8	4068577	4068580
8	4068582	4068601
8	4068602	4068608
8	4068609	4068619
8	4068620	4068639
8	4068640	4068642
8	4070797	4070808
8	4070833	4070950
8	4070951	4070952
8	4070953	4070954
8	4070960	4070964
8	4070973	4070976
8	4070977	4070980
8	4070982	4070994
8	4071029	4071196
8	4071778	4071872
8	4072063	4072121
8	4072850	4072853
8	4073413	4073553
8	4076031	4076032
8	4076033	4076035
8	4076036	4076039
8	4076040	4076042
8	4076043	4076045
8	4076046	4076051
8	4076052	4076054
8	4076055	4076107
8	4076108	4076163
8	4076177	4076179
8	4076181	4076182
8	4076430	4076446
8	4076699	4076729
8	4076730	4076758
8	4076759	4076764
8	4076765	4076776
8	4076777	4076800
8	4076801	4076802
8	4076803	4076845
8	4076846	4076851
8	4076852	4076905
8	4076906	4076913
8	4076916	4076919
8	4076920	4076921
8	4076922	4076925
8	4080367	4080537
8	4080942	4080945
8	4081336	4081345
8	4081346	4081359
8	4081423	4081427
8	4081428	4081430
8	4081431	4081442
8	4081443	4081450
8	4081451	4081457
8	4081459	4081461
8	4081463	4081479
8	4081481	4081487
8	4081538	4081555
8	4081556	4081572
8	4081573	4081574
8	4082919	4083070
8	4083242	4083243
8	4083244	4083264
8	4083265	4083268
8	4083269	4083284
8	4083286	4083288
8	4083289	4083291
8	4083292	4083293
8	4083296	4083298
8	4083299	4083303
8	4083305	4083319
8	4083322	4083342
8	4083364	4083423
8	4083464	4083465
8	4083481	4083565
8	4083865	4083867
8	4083868	4083893
8	4083894	4083898
8	4083933	4084071
8	4084072	4084084
8	4084085	4084097
8	4084098	4084134
8	4084135	4084140
8	4084141	4084144
8	4084145	4084147
8	4084153	4084154
8	4084155	4084175
8	4084176	4084183
8	4084184	4084186
8	4084187	4084188
8	4084189	4084193
8	4084244	4084257
8	4084258	4084261
8	4084262	4084315
8	4084316	4084324
8	4084326	4084344
8	4085092	4085097
8	4085098	4085120
8	4085121	4085386
8	4087499	4087544
8	4087545	4087626
8	4087627	4087629
8	4087630	4087647
8	4089091	4089273
8	4089274	4089306
8	4089307	4089308
8	4090738	4090740
8	4090741	4090749
8	4090750	4090753
8	4090754	4090889
8	4091728	4091733
8	4091777	4091829
8	4091842	4091877
8	4092263	4092280
8	4092281	4092293
8	4092294	4092301
8	4092302	4092309
8	4092310	4092329
8	4092330	4092338
8	4092339	4092356
8	4092358	4092363
8	4092787	4092851
8	4093486	4093587
8	4093626	4093762
8	4093763	4093836
8	4094026	4094033
8	4094747	4094827
8	4096707	4096718
8	4096719	4096728
8	4096729	4096736
8	4096738	4096740
8	4096744	4096747
8	4096749	4096752
8	4096753	4096755
8	4096756	4096758
8	4096759	4096779
8	4096780	4096782
8	4096783	4096802
8	4096803	4096884
8	4096885	4096900
8	4097408	4097422
8	4098124	4098159
8	4098160	4098208
8	4098837	4098866
8	4098867	4098868
8	4098869	4098893
8	4099495	4099609
8	4099613	4099638
8	4099639	4099670
8	4099672	4099687
8	4099715	4099732
8	4099733	4099741
8	4099742	4099755
8	4099756	4099816
8	4099857	4099859
8	4099892	4099958
8	4100281	4100290
8	4100372	4100533
8	4100534	4100557
8	4100581	4100582
8	4100583	4100586
8	4100587	4100597
8	4100618	4100622
8	4100625	4100632
8	4100633	4100635
8	4100636	4100637
8	4100638	4100641
8	4100642	4100644
8	4100649	4100654
8	4100656	4100691
8	4100692	4100694
8	4100695	4100708
8	4100711	4100725
8	4100726	4100729
8	4100731	4100750
8	4100752	4100754
8	4100755	4100758
8	4100759	4100763
8	4100807	4100813
8	4100949	4100959
8	4100960	4100961
8	4100962	4100965
8	4100966	4100968
8	4100970	4100976
8	4100979	4100980
8	4100981	4100985
8	4100987	4100989
8	4100991	4100992
8	4100993	4100996
8	4100997	4101000
8	4101004	4101006
8	4101278	4101439
8	4101440	4101446
8	4102097	4102098
8	4102099	4102100
8	4102101	4102102
8	4102103	4102107
8	4102108	4102113
8	4106848	4106864
8	4106865	4106917
8	4106918	4106921
8	4106924	4106999
8	4109216	4109220
8	4109642	4109738
8	4110185	4110302
8	4110311	4110356
8	4110675	4110681
8	4110682	4110716
8	4110717	4110732
8	4110771	4110777
8	4110778	4110817
8	4110818	4110825
8	4110849	4110880
8	4110881	4110921
8	4112213	4112442
8	4112443	4112445
8	4112446	4112447
8	4112448	4112449
8	4112450	4112453
8	4112454	4112463
8	4112465	4112468
8	4112469	4112472
8	4112474	4112475
8	4112477	4112486
8	4112487	4112508
8	4112509	4112510
8	4112511	4112513
8	4112515	4112518
8	4112522	4112526
8	4112527	4112530
8	4112531	4112543
8	4112545	4112548
8	4112549	4112557
8	4112559	4112562
8	4112564	4112566
8	4112568	4112569
8	4112570	4112573
8	4112574	4112579
8	4113443	4113444
8	4113445	4113449
8	4113451	4113452
8	4113453	4113455
8	4113456	4113457
8	4113458	4113459
8	4113460	4113461
8	4113465	4113466
8	4113469	4113471
8	4113473	4113474
8	4113492	4113494
8	4113495	4113496
8	4113498	4113499
8	4113500	4113502
8	4113506	4113507
8	4113508	4113509
8	4113510	4113513
8	4113518	4113519
8	4113521	4113522
8	4113523	4113524
8	4113526	4113527
8	4113528	4113529
8	4113530	4113536
8	4113537	4113553
8	4113554	4113572
8	4113574	4113581
8	4113582	4113595
8	4113596	4113615
8	4113616	4113624
8	4115635	4115650
8	4115707	4115714
8	4115715	4115736
8	4116452	4116510
8	4116511	4116532
8	4118725	4118729
8	4118730	4118739
8	4118740	4118788
8	4120153	4120171
8	4122691	4122711
8	4124507	4124596
8	4124598	4124608
8	4124659	4124699
8	4125771	4125781
8	4125782	4125790
8	4125791	4125886
8	4126730	4126996
8	4126997	4126999
8	4127046	4127070
8	4127299	4127309
8	4127481	4127508
8	4127511	4127512
8	4127513	4127516
8	4127517	4127529
8	4127726	4127727
8	4127729	4127738
8	4127739	4127740
8	4127743	4127745
8	4127746	4127748
8	4127749	4127752
8	4127753	4127757
8	4127759	4127762
8	4127953	4127955
8	4127956	4127957
8	4127958	4127971
8	4128169	4128270
8	4129428	4129666
8	4129669	4129673
8	4130271	4130303
8	4130361	4130372
8	4131043	4131049
8	4131076	4131144
8	4131284	4131285
8	4131287	4131291
8	4131293	4131331
8	4131332	4131342
8	4131427	4131620
8	4131729	4131770
8	4138182	4138183
8	4138184	4138185
8	4138188	4138212
8	4138213	4138214
8	4138215	4138224
8	4138225	4138254
8	4138255	4138257
8	4138258	4138260
8	4138262	4138280
8	4138281	4138433
8	4139919	4140014
8	4140091	4140109
8	4140111	4140122
8	4140123	4140137
8	4140138	4140144
8	4140145	4140151
8	4140152	4140160
8	4140161	4140162
8	4140163	4140170
8	4140171	4140187
8	4140334	4140354
8	4142429	4142447
8	4142448	4142513
8	4142514	4142516
8	4142517	4142521
8	4142522	4142524
8	4142525	4142541
8	4142543	4142544
8	4142545	4142551
8	4142553	4142554
8	4142556	4142578
8	4142579	4142592
8	4142594	4142604
8	4142605	4142609
8	4142610	4142612
8	4143580	4143669
8	4149634	4149872
8	4149873	4149878
8	4149879	4149880
8	4149882	4149891
8	4149892	4149893
8	4149895	4149897
8	4149899	4149908
8	4149909	4149912
8	4149913	4149915
8	4149916	4149919
8	4149920	4149926
8	4152096	4152148
8	4152193	4152197
8	4152208	4152241
8	4152242	4152294
8	4152299	4152312
8	4152313	4152330
8	4152331	4152332
8	4152334	4152344
8	4152345	4152348
8	4152349	4152355
8	4152356	4152357
8	4152358	4152486
8	4157211	4157309
8	4157311	4157323
8	4157324	4157362
8	4158067	4158074
8	4158296	4158369
8	4158776	4158877
8	4162108	4162114
8	4162402	4162422
8	4163060	4163115
8	4163223	4163250
8	4163251	4163324
8	4163405	4163429
8	4163430	4163443
8	4163444	4163470
8	4163471	4163489
8	4163490	4163584
8	4163585	4163592
8	4163608	4163642
8	4163643	4163791
8	4163792	4163801
8	4164002	4164030
8	4164718	4164722
8	4164724	4164729
8	4164730	4164742
8	4164766	4164868
8	4164918	4164955
8	4165008	4165019
8	4168228	4168229
8	4169475	4169483
8	4169488	4169490
8	4169491	4169493
8	4169499	4169508
8	4169509	4169512
8	4169514	4169573
8	4169574	4169583
8	4169584	4169599
8	4169600	4169612
8	4169613	4169615
8	4170787	4170841
8	4171666	4171725
8	4171805	4171816
8	4171827	4171872
8	4171873	4171907
8	4171908	4171912
8	4171913	4171917
8	4171919	4172021
8	4172413	4172418
8	4176463	4176467
8	4178788	4178839
8	4178840	4178863
8	4180462	4180548
8	4180549	4180556
8	4211290	4211295
8	4211675	4211776
8	4211914	4212015
8	4212337	4212443
8	4212445	4212447
8	4212448	4212450
8	4212451	4212453
8	4212455	4212456
8	4212458	4212461
8	4212462	4212471
8	4212474	4212491
8	4212493	4212498
8	4212499	4212500
8	4212501	4212504
8	4212506	4212511
8	4212512	4212514
8	4212516	4212524
8	4212526	4212532
8	4212535	4212538
8	4212541	4212546
8	4212547	4212548
8	4212609	4212611
8	4212612	4212707
8	4212708	4212712
8	4212713	4212740
8	4212763	4212765
8	4212766	4212770
8	4212771	4212781
8	4212782	4212813
8	4212814	4212869
8	4212872	4212873
8	4212876	4212885
8	4212886	4212887
8	4212889	4212896
8	4212898	4212903
8	4212905	4212911
8	4213119	4213240
8	4213277	4213375
8	4214780	4214864
8	4214865	4214892
8	4214893	4214897
8	4214898	4214901
8	4214902	4214903
8	4214904	4214924
8	4214926	4214927
8	4214928	4214933
8	4215189	4215259
8	4215260	4215347
8	4215348	4215388
8	4215572	4215670
8	4218492	4218519
8	4218520	4218521
8	4218564	4218582
8	4218583	4218593
8	4230364	4230394
8	4230395	4230467
8	4231090	4231100
8	4231112	4231119
8	4231121	4231127
8	4231128	4231132
8	4231133	4231213
8	4231371	4231378
8	4231399	4231436
8	4231437	4231472
8	4231511	4231515
8	4231516	4231519
8	4231520	4231533
8	4231535	4231541
8	4231600	4231662
8	4231937	4231965
8	4231966	4232002
8	4232096	4232112
8	4232115	4232118
8	4232119	4232137
8	4232138	4232146
8	4232147	4232170
8	4234386	4234390
8	4234391	4234392
8	4234393	4234395
8	4234396	4234399
8	4234400	4234405
8	4234408	4234409
8	4234410	4234415
8	4234416	4234417
8	4234419	4234420
8	4234421	4234429
8	4234430	4234431
8	4234432	4234433
8	4234434	4234435
8	4234437	4234439
8	4234440	4234441
8	4234442	4234447
8	4234450	4234454
8	4234457	4234458
8	4234595	4234597
8	4234598	4234603
8	4234634	4234640
8	4234641	4234650
8	4234651	4234665
8	4234666	4234667
8	4234671	4234695
8	4234696	4234716
8	4234717	4234822
8	4234824	4234913
8	4234915	4234931
8	4234932	4234936
8	4234937	4234952
8	4234954	4234973
8	4234974	4234976
8	4234977	4234981
8	4241369	4241378
8	4241425	4241470
8	4241514	4241526
8	4241614	4241615
8	4243461	4243544
8	4243646	4243710
8	4244744	4244745
8	4244746	4244756
8	4244757	4244764
8	4244765	4244768
8	4244769	4244774
8	4244775	4244780
8	4244781	4244783
8	4244784	4244785
8	4244786	4244787
8	4244788	4244791
8	4244792	4244793
8	4244794	4244798
8	4244810	4244819
8	4244820	4244826
8	4244828	4244952
8	4244953	4244960
8	4245002	4245024
8	4245077	4245103
8	4245169	4245178
8	4245840	4245842
8	4245843	4245848
8	4245849	4245865
8	4245866	4245869
8	4245870	4245877
8	4245878	4245888
8	4245889	4245900
8	4245901	4245903
8	4245904	4245906
8	4245907	4245909
8	4245910	4245913
8	4245914	4245932
8	4245933	4245939
8	4245940	4245941
8	4246036	4246038
8	4246039	4246042
8	4246043	4246047
8	4246048	4246066
8	4246067	4246108
8	4246109	4246124
8	4251726	4251827
8	4252192	4252196
8	4253290	4253311
8	4276559	4276663
8	4276665	4276666
8	4276668	4276673
8	4276708	4276712
8	4276713	4276722
8	4276723	4276734
8	4276735	4276737
8	4276738	4276740
8	4276741	4276743
8	4276808	4276809
8	4276897	4276908
8	4276976	4276996
8	4276997	4277021
8	4277022	4277070
8	4277071	4277091
8	4277528	4277532
8	4277533	4277547
8	4277548	4277559
8	4277560	4277599
8	4277600	4277650
8	4277651	4277661
8	4277663	4277664
8	4277665	4277671
8	4277672	4277673
8	4277817	4277823
8	4277825	4277831
8	4277832	4277834
8	4277836	4277846
8	4277874	4277879
8	4277881	4277887
8	4277889	4277893
8	4277894	4277899
8	4277900	4277923
8	4277924	4277927
8	4277928	4277937
8	4279474	4279477
8	4279479	4279481
8	4279483	4279484
8	4279486	4279488
8	4279489	4279492
8	4279494	4279495
8	4279498	4279503
8	4279504	4279506
8	4279507	4279508
8	4280674	4280723
8	4280724	4280726
8	4280727	4280733
8	4280735	4280739
8	4280740	4280749
8	4280750	4280754
8	4280755	4280756
8	4280757	4280782
8	4280818	4280886
8	4280989	4281082
8	4281083	4281090
8	4281567	4281718
8	4282049	4282056
8	4282057	4282060
8	4282061	4282068
8	4284187	4284196
8	4284197	4284202
8	4284203	4284216
8	4284217	4284227
8	4284229	4284240
8	4284243	4284244
8	4284246	4284249
8	4284253	4284254
8	4284255	4284256
8	4284259	4284264
8	4284265	4284275
8	4285645	4285675
8	4285676	4285727
8	4287172	4287184
8	4287185	4287273
8	4289899	4289900
8	4289901	4289902
8	4289903	4289999
8	4290218	4290283
8	4290284	4290297
8	4290298	4290305
8	4290388	4290727
8	4291042	4291043
8	4291044	4291208
8	4291211	4291231
8	4291232	4291237
8	4291239	4291240
8	4291385	4291589
8	4291593	4291595
8	4291596	4291597
8	4291599	4291608
8	4291609	4291617
8	4292042	4292281
8	4292303	4292312
8	4293071	4293139
8	4293162	4293284
8	4293313	4293316
8	4293345	4293346
8	4293349	4293351
8	4293352	4293353
8	4293354	4293360
8	4293361	4293362
8	4293363	4293364
8	4293366	4293372
8	4293373	4293377
8	4293378	4293381
8	4293383	4293384
8	4293385	4293386
8	4293387	4293393
8	4293394	4293395
8	4293396	4293400
8	4293402	4293408
8	4293409	4293410
8	4293412	4293414
8	4293415	4293416
8	4293417	4293418
8	4293419	4293424
8	4293425	4293429
8	4293430	4293434
8	4293435	4293437
8	4293438	4293442
8	4293443	4293445
8	4294015	4294026
8	4294027	4294029
8	4294033	4294036
8	4294037	4294045
8	4294048	4294061
8	4294062	4294068
8	4294172	4294273
8	4294355	4294370
8	4295371	4295434
8	4295435	4295513
8	4295515	4295711
8	4295712	4295715
