sample	start	end	coverage
4.5	4870000	4879999	0.1
4.5	4880000	4889999	0.4
4.5	4890000	4899999	0.4
4.5	4900000	4900890	0.8
5	0	9999	0.0
5	10000	19999	0.0
5	20000	29999	0.0
5	30000	39999	0.0
5	40000	49999	0.0
5	50000	59999	0.0
5	60000	69999	0.0
5	70000	79999	0.0
5	80000	89999	0.0
5	90000	99999	0.0
5	100000	109999	0.0
5	110000	119999	0.0
5	120000	129999	0.0
5	130000	139999	0.0
5	140000	149999	0.0
5	150000	159999	0.0
5	160000	169999	0.0
5	170000	179999	0.0
5	180000	189999	0.0
5	190000	199999	0.0
5	200000	209999	0.0
5	210000	219999	0.0
5	220000	229999	0.0
5	230000	239999	0.0
5	240000	249999	0.0
5	250000	259999	0.0
5	260000	269999	0.0
5	270000	279999	0.0
5	280000	289999	0.0
5	290000	299999	0.0
5	300000	309999	0.0
5	310000	319999	0.0
5	320000	329999	0.0
5	330000	339999	0.0
5	340000	349999	0.0
5	350000	359999	0.0
5	360000	369999	0.0
5	370000	379999	0.0
5	380000	389999	0.0
5	390000	399999	0.0
5	400000	409999	0.0
5	410000	419999	0.0
5	420000	429999	0.0
5	430000	439999	0.0
5	440000	449999	0.0
5	450000	459999	0.0
5	460000	469999	0.0
5	470000	479999	0.0
5	480000	489999	0.0
5	490000	499999	0.0
5	500000	509999	0.0
5	510000	519999	0.0
5	520000	529999	0.0
5	530000	539999	0.1
5	540000	549999	0.0
5	550000	559999	0.0
5	560000	569999	0.0
5	570000	579999	0.0
5	580000	589999	0.0
5	590000	599999	0.0
5	600000	609999	0.0
5	610000	619999	0.0
5	620000	629999	0.0
5	630000	639999	0.0
5	640000	649999	0.0
5	650000	659999	0.0
5	660000	669999	0.0
5	670000	679999	0.0
5	680000	689999	0.0
5	690000	699999	0.0
5	700000	709999	0.0
5	710000	719999	0.0
5	720000	729999	0.0
5	730000	739999	0.0
5	740000	749999	0.0
5	750000	759999	0.0
5	760000	769999	0.0
5	770000	779999	0.0
5	780000	789999	0.0
5	790000	799999	0.0
5	800000	809999	0.0
5	810000	819999	0.0
5	820000	829999	0.0
5	830000	839999	0.0
5	840000	849999	0.0
5	850000	859999	0.0
5	860000	869999	0.0
5	870000	879999	0.0
5	880000	889999	0.0
5	890000	899999	0.0
5	900000	909999	0.0
5	910000	919999	0.0
5	920000	929999	0.0
5	930000	939999	0.0
5	940000	949999	0.0
5	950000	959999	0.0
5	960000	969999	0.0
5	970000	979999	0.0
5	980000	989999	0.0
5	990000	999999	0.0
5	1000000	1009999	0.0
5	1010000	1019999	0.0
5	1020000	1029999	0.0
5	1030000	1039999	0.0
5	1040000	1049999	0.0
5	1050000	1059999	0.0
5	1060000	1069999	0.0
5	1070000	1079999	0.0
5	1080000	1089999	0.0
5	1090000	1099999	0.0
5	1100000	1109999	0.0
5	1110000	1119999	0.0
5	1120000	1129999	0.0
5	1130000	1139999	0.0
5	1140000	1149999	0.0
5	1150000	1159999	0.0
5	1160000	1169999	0.0
5	1170000	1179999	0.0
5	1180000	1189999	0.0
5	1190000	1199999	0.0
5	1200000	1209999	0.0
5	1210000	1219999	0.0
5	1220000	1229999	0.0
5	1230000	1239999	0.0
5	1240000	1249999	0.0
5	1250000	1259999	0.0
5	1260000	1269999	0.0
5	1270000	1279999	0.0
5	1280000	1289999	0.1
5	1290000	1299999	0.0
5	1300000	1309999	0.0
5	1310000	1319999	0.0
5	1320000	1329999	0.0
5	1330000	1339999	0.0
5	1340000	1349999	0.0
5	1350000	1359999	0.0
5	1360000	1369999	0.0
5	1370000	1379999	0.0
5	1380000	1389999	0.0
5	1390000	1399999	0.0
5	1400000	1409999	0.0
5	1410000	1419999	0.0
5	1420000	1429999	0.0
5	1430000	1439999	0.0
5	1440000	1449999	0.0
5	1450000	1459999	0.0
5	1460000	1469999	0.0
5	1470000	1479999	0.0
5	1480000	1489999	0.0
5	1490000	1499999	0.0
5	1500000	1509999	0.0
5	1510000	1519999	0.0
5	1520000	1529999	0.0
5	1530000	1539999	0.0
5	1540000	1549999	0.0
5	1550000	1559999	0.0
5	1560000	1569999	0.0
5	1570000	1579999	0.0
5	1580000	1589999	0.0
5	1590000	1599999	0.0
5	1600000	1609999	0.0
5	1610000	1619999	0.0
5	1620000	1629999	0.0
5	1630000	1639999	0.0
5	1640000	1649999	0.0
5	1650000	1659999	0.0
5	1660000	1669999	0.0
5	1670000	1679999	0.0
5	1680000	1689999	0.0
5	1690000	1699999	0.0
5	1700000	1709999	0.0
5	1710000	1719999	0.0
5	1720000	1729999	0.0
5	1730000	1739999	0.0
5	1740000	1749999	0.0
5	1750000	1759999	0.0
5	1760000	1769999	0.0
5	1770000	1779999	0.0
5	1780000	1789999	0.0
5	1790000	1799999	0.0
5	1800000	1809999	0.0
5	1810000	1819999	0.0
5	1820000	1829999	0.0
5	1830000	1839999	0.0
5	1840000	1849999	0.0
5	1850000	1859999	0.0
5	1860000	1869999	0.0
5	1870000	1879999	0.0
5	1880000	1889999	0.0
5	1890000	1899999	0.0
5	1900000	1909999	0.0
5	1910000	1919999	0.0
5	1920000	1929999	0.0
5	1930000	1939999	0.0
5	1940000	1949999	0.0
5	1950000	1959999	0.0
5	1960000	1969999	0.0
5	1970000	1979999	0.0
5	1980000	1989999	0.0
5	1990000	1999999	0.0
5	2000000	2009999	0.0
5	2010000	2019999	0.0
5	2020000	2029999	0.0
5	2030000	2039999	0.0
5	2040000	2049999	0.0
5	2050000	2059999	0.0
5	2060000	2069999	0.0
5	2070000	2079999	0.0
5	2080000	2089999	0.0
5	2090000	2099999	0.0
5	2100000	2109999	0.0
5	2110000	2119999	0.0
5	2120000	2129999	0.0
5	2130000	2139999	0.0
5	2140000	2149999	0.0
5	2150000	2159999	0.0
5	2160000	2169999	0.0
5	2170000	2179999	0.0
5	2180000	2189999	0.0
5	2190000	2199999	0.0
5	2200000	2209999	0.0
5	2210000	2219999	0.0
5	2220000	2229999	0.0
5	2230000	2239999	0.0
5	2240000	2249999	0.0
5	2250000	2259999	0.0
5	2260000	2269999	0.0
5	2270000	2279999	0.0
5	2280000	2289999	0.0
5	2290000	2299999	0.0
5	2300000	2309999	0.0
5	2310000	2319999	0.0
5	2320000	2329999	0.0
5	2330000	2339999	0.0
5	2340000	2349999	0.0
5	2350000	2359999	0.0
5	2360000	2369999	0.0
5	2370000	2379999	0.0
5	2380000	2389999	0.0
5	2390000	2399999	0.0
5	2400000	2409999	0.0
5	2410000	2419999	0.0
5	2420000	2429999	0.0
5	2430000	2439999	0.0
5	2440000	2449999	0.0
5	2450000	2459999	0.0
5	2460000	2469999	0.0
5	2470000	2479999	0.0
5	2480000	2489999	0.0
5	2490000	2499999	0.0
5	2500000	2509999	0.0
5	2510000	2519999	0.0
5	2520000	2529999	0.0
5	2530000	2539999	0.0
5	2540000	2549999	0.0
5	2550000	2559999	0.0
5	2560000	2569999	0.0
5	2570000	2579999	0.0
5	2580000	2589999	0.0
5	2590000	2599999	0.0
5	2600000	2609999	0.0
5	2610000	2619999	0.0
5	2620000	2629999	0.0
5	2630000	2639999	0.0
5	2640000	2649999	0.0
5	2650000	2659999	0.0
5	2660000	2669999	0.0
5	2670000	2679999	0.0
5	2680000	2689999	0.0
5	2690000	2699999	0.0
5	2700000	2709999	0.0
5	2710000	2719999	0.0
5	2720000	2729999	0.0
5	2730000	2739999	0.0
5	2740000	2749999	0.0
5	2750000	2759999	0.0
5	2760000	2769999	0.0
5	2770000	2779999	0.0
5	2780000	2789999	0.0
5	2790000	2799999	0.0
5	2800000	2809999	0.0
5	2810000	2819999	0.0
5	2820000	2829999	0.0
5	2830000	2839999	0.0
5	2840000	2849999	0.0
5	2850000	2859999	0.0
5	2860000	2869999	0.0
5	2870000	2879999	0.0
5	2880000	2889999	0.0
5	2890000	2899999	0.0
5	2900000	2909999	0.0
5	2910000	2919999	0.0
5	2920000	2929999	0.0
5	2930000	2939999	0.0
5	2940000	2949999	0.0
5	2950000	2959999	0.0
5	2960000	2969999	0.0
5	2970000	2979999	0.0
5	2980000	2989999	0.0
5	2990000	2999999	0.0
5	3000000	3009999	0.0
5	3010000	3019999	0.0
5	3020000	3029999	0.0
5	3030000	3039999	0.0
5	3040000	3049999	0.0
5	3050000	3059999	0.0
5	3060000	3069999	0.0
5	3070000	3079999	0.0
5	3080000	3089999	0.0
5	3090000	3099999	0.0
5	3100000	3109999	0.0
5	3110000	3119999	0.0
5	3120000	3129999	0.0
5	3130000	3139999	0.0
5	3140000	3149999	0.0
5	3150000	3159999	0.0
5	3160000	3169999	0.0
5	3170000	3179999	0.0
5	3180000	3189999	0.0
5	3190000	3199999	0.0
5	3200000	3209999	0.0
5	3210000	3219999	0.0
5	3220000	3229999	0.0
5	3230000	3239999	0.0
5	3240000	3249999	0.0
5	3250000	3259999	0.0
5	3260000	3269999	0.0
5	3270000	3279999	0.0
5	3280000	3289999	0.0
5	3290000	3299999	0.0
5	3300000	3309999	0.0
5	3310000	3319999	0.0
5	3320000	3329999	0.0
5	3330000	3339999	0.0
5	3340000	3349999	0.0
5	3350000	3359999	0.0
5	3360000	3369999	0.0
5	3370000	3379999	0.0
5	3380000	3389999	0.0
5	3390000	3399999	0.0
5	3400000	3409999	0.0
5	3410000	3419999	0.0
5	3420000	3429999	0.0
5	3430000	3439999	0.0
5	3440000	3449999	0.0
5	3450000	3459999	0.0
5	3460000	3469999	0.0
5	3470000	3479999	0.0
5	3480000	3489999	0.0
5	3490000	3499999	0.0
5	3500000	3509999	0.0
5	3510000	3519999	0.0
5	3520000	3529999	0.0
5	3530000	3539999	0.0
5	3540000	3549999	0.0
5	3550000	3559999	0.0
5	3560000	3569999	0.0
5	3570000	3579999	0.0
5	3580000	3589999	0.0
5	3590000	3599999	0.0
5	3600000	3609999	0.0
5	3610000	3619999	0.0
5	3620000	3629999	0.0
5	3630000	3639999	0.0
5	3640000	3649999	0.0
5	3650000	3659999	0.0
5	3660000	3669999	0.0
5	3670000	3679999	0.0
5	3680000	3689999	0.0
5	3690000	3699999	0.0
5	3700000	3709999	0.0
5	3710000	3719999	0.0
5	3720000	3729999	0.0
5	3730000	3739999	0.0
5	3740000	3749999	0.0
5	3750000	3759999	0.0
5	3760000	3769999	0.0
5	3770000	3779999	0.0
5	3780000	3789999	0.0
5	3790000	3799999	0.0
5	3800000	3809999	0.0
5	3810000	3819999	0.0
5	3820000	3829999	0.0
5	3830000	3839999	0.0
5	3840000	3849999	0.0
5	3850000	3859999	0.0
5	3860000	3869999	0.0
5	3870000	3879999	0.0
5	3880000	3889999	0.0
5	3890000	3899999	0.0
5	3900000	3909999	0.0
5	3910000	3919999	0.1
5	3920000	3929999	0.0
5	3930000	3939999	0.0
5	3940000	3949999	0.0
5	3950000	3959999	0.0
5	3960000	3969999	0.0
5	3970000	3979999	0.0
5	3980000	3989999	0.0
5	3990000	3999999	0.0
5	4000000	4009999	0.0
5	4010000	4019999	0.0
5	4020000	4029999	0.0
5	4030000	4039999	0.0
5	4040000	4049999	0.0
5	4050000	4059999	0.0
5	4060000	4069999	0.0
5	4070000	4079999	0.0
5	4080000	4089999	0.0
5	4090000	4099999	0.0
5	4100000	4109999	0.0
5	4110000	4119999	0.0
5	4120000	4129999	0.0
5	4130000	4139999	0.0
5	4140000	4149999	0.0
5	4150000	4159999	0.0
5	4160000	4169999	0.0
5	4170000	4179999	0.0
5	4180000	4189999	0.0
5	4190000	4199999	0.0
5	4200000	4209999	0.0
5	4210000	4219999	0.0
5	4220000	4229999	0.0
5	4230000	4239999	0.0
5	4240000	4249999	0.0
5	4250000	4259999	0.0
5	4260000	4269999	0.0
5	4270000	4279999	0.0
5	4280000	4289999	0.0
5	4290000	4299999	0.0
5	4300000	4309999	0.0
5	4310000	4319999	0.0
5	4320000	4329999	0.0
5	4330000	4339999	0.0
5	4340000	4349999	0.0
5	4350000	4359999	0.0
5	4360000	4369999	0.0
5	4370000	4379999	0.0
5	4380000	4389999	0.0
5	4390000	4399999	0.0
5	4400000	4409999	0.0
5	4410000	4419999	0.0
5	4420000	4429999	0.0
5	4430000	4439999	0.0
5	4440000	4449999	0.0
5	4450000	4459999	0.0
5	4460000	4469999	0.0
5	4470000	4479999	0.0
5	4480000	4489999	0.0
5	4490000	4499999	0.0
5	4500000	4509999	0.0
5	4510000	4519999	0.0
5	4520000	4529999	0.0
5	4530000	4539999	0.0
5	4540000	4549999	0.0
5	4550000	4559999	0.0
5	4560000	4569999	0.0
5	4570000	4579999	0.0
5	4580000	4589999	0.0
5	4590000	4599999	0.0
5	4600000	4609999	0.1
5	4610000	4619999	0.1
5	4620000	4629999	0.0
5	4630000	4639999	0.0
5	4640000	4649999	0.1
5	4650000	4659999	0.0
5	4660000	4669999	0.0
5	4670000	4679999	0.0
5	4680000	4689999	0.0
5	4690000	4699999	0.0
5	4700000	4709999	0.0
5	4710000	4719999	0.0
5	4720000	4729999	0.0
5	4730000	4739999	0.0
5	4740000	4749999	0.0
5	4750000	4759999	0.0
5	4760000	4769999	0.0
5	4770000	4779999	0.0
5	4780000	4789999	0.1
5	4790000	4799999	0.0
5	4800000	4809999	0.0
5	4810000	4819999	0.0
5	4820000	4829999	0.0
5	4830000	4839999	0.0
5	4840000	4849999	0.0
5	4850000	4859999	0.0
5	4860000	4869999	0.0
5	4870000	4879999	0.0
5	4880000	4889999	0.2
5	4890000	4899999	0.0
5	4900000	4900890	0.0
6	0	9999	39.0
6	10000	19999	5.6
6	20000	29999	2.5
6	30000	39999	5.2
6	40000	49999	14.8
6	50000	59999	6.4
6	60000	69999	5.0
6	70000	79999	2.8
6	80000	89999	5.8
6	90000	99999	1.5
6	100000	109999	1.5
6	110000	119999	5.6
6	120000	129999	5.9
6	130000	139999	16.5
6	140000	149999	9.2
6	150000	159999	3.6
6	160000	169999	6.5
6	170000	179999	2.6
6	180000	189999	5.1
6	190000	199999	4.3
6	200000	209999	1.6
6	210000	219999	5.1
6	220000	229999	5.3
6	230000	239999	14.4
6	240000	249999	5.2
6	250000	259999	2.8
6	260000	269999	4.6
6	270000	279999	10.2
6	280000	289999	6.1
6	290000	299999	9.5
6	300000	309999	3.5
6	310000	319999	3.7
6	320000	329999	7.0
6	330000	339999	7.1
6	340000	349999	3.1
6	350000	359999	5.0
6	360000	369999	4.6
6	370000	379999	2.9
6	380000	389999	10.4
6	390000	399999	10.0
6	400000	409999	4.2
6	410000	419999	4.7
6	420000	429999	8.1
6	430000	439999	5.8
6	440000	449999	13.1
6	450000	459999	1.6
6	460000	469999	7.6
6	470000	479999	5.8
6	480000	489999	26.3
6	490000	499999	1.6
6	500000	509999	26.6
6	510000	519999	56.3
6	520000	529999	11.8
6	530000	539999	9.4
6	540000	549999	5.8
6	550000	559999	11.4
6	560000	569999	9.4
6	570000	579999	11.2
6	580000	589999	10.6
6	590000	599999	2.5
6	600000	609999	19.3
6	610000	619999	17.1
6	620000	629999	15.0
6	630000	639999	10.3
6	640000	649999	15.1
6	650000	659999	6.0
6	660000	669999	3.8
6	670000	679999	5.1
6	680000	689999	8.6
6	690000	699999	7.4
6	700000	709999	4.9
6	710000	719999	1.9
6	720000	729999	2.8
6	730000	739999	14.4
6	740000	749999	8.7
6	750000	759999	4.8
6	760000	769999	6.1
6	770000	779999	5.9
6	780000	789999	6.3
6	790000	799999	9.3
6	800000	809999	10.7
6	810000	819999	6.3
6	820000	829999	2.7
6	830000	839999	1.5
6	840000	849999	15.0
6	850000	859999	24.8
6	860000	869999	0.2
6	870000	879999	2.3
6	880000	889999	3.6
6	890000	899999	12.1
6	900000	909999	7.6
6	910000	919999	5.5
6	920000	929999	4.9
6	930000	939999	9.6
6	940000	949999	2.2
6	950000	959999	1.4
6	960000	969999	7.2
6	970000	979999	2.5
6	980000	989999	7.0
6	990000	999999	4.2
6	1000000	1009999	1.0
6	1010000	1019999	0.8
6	1020000	1029999	2.5
6	1030000	1039999	9.9
6	1040000	1049999	8.0
6	1050000	1059999	5.0
6	1060000	1069999	7.4
6	1070000	1079999	13.2
6	1080000	1089999	6.1
6	1090000	1099999	11.1
6	1100000	1109999	8.5
6	1110000	1119999	2.5
6	1120000	1129999	18.6
6	1130000	1139999	15.6
6	1140000	1149999	5.8
6	1150000	1159999	8.1
6	1160000	1169999	2.7
6	1170000	1179999	7.9
6	1180000	1189999	12.6
6	1190000	1199999	9.0
6	1200000	1209999	3.2
6	1210000	1219999	1.1
6	1220000	1229999	5.9
6	1230000	1239999	13.8
6	1240000	1249999	0.4
6	1250000	1259999	0.0
6	1260000	1269999	0.6
6	1270000	1279999	10.7
6	1280000	1289999	8.3
6	1290000	1299999	4.4
6	1300000	1309999	11.9
6	1310000	1319999	5.5
6	1320000	1329999	4.5
6	1330000	1339999	2.1
6	1340000	1349999	2.3
6	1350000	1359999	5.4
6	1360000	1369999	3.0
6	1370000	1379999	10.6
6	1380000	1389999	5.6
6	1390000	1399999	10.3
6	1400000	1409999	2.1
6	1410000	1419999	10.2
6	1420000	1429999	3.0
6	1430000	1439999	3.7
6	1440000	1449999	2.5
6	1450000	1459999	4.4
6	1460000	1469999	4.0
6	1470000	1479999	18.4
6	1480000	1489999	11.4
6	1490000	1499999	2.2
6	1500000	1509999	2.0
6	1510000	1519999	4.6
6	1520000	1529999	4.7
6	1530000	1539999	0.0
6	1540000	1549999	0.0
6	1550000	1559999	0.0
6	1560000	1569999	2.2
6	1570000	1579999	2.3
6	1580000	1589999	1.9
6	1590000	1599999	3.7
6	1600000	1609999	7.3
6	1610000	1619999	5.4
6	1620000	1629999	20.7
6	1630000	1639999	12.4
6	1640000	1649999	7.1
6	1650000	1659999	4.7
6	1660000	1669999	2.4
6	1670000	1679999	1.8
6	1680000	1689999	1.9
6	1690000	1699999	4.4
6	1700000	1709999	7.8
6	1710000	1719999	4.8
6	1720000	1729999	6.6
6	1730000	1739999	6.6
6	1740000	1749999	2.9
6	1750000	1759999	9.8
6	1760000	1769999	4.5
6	1770000	1779999	14.3
6	1780000	1789999	9.2
6	1790000	1799999	3.5
6	1800000	1809999	3.9
6	1810000	1819999	4.2
6	1820000	1829999	1.8
6	1830000	1839999	6.5
6	1840000	1849999	4.2
6	1850000	1859999	4.9
6	1860000	1869999	2.1
6	1870000	1879999	3.2
6	1880000	1889999	8.0
6	1890000	1899999	9.6
6	1900000	1909999	9.3
6	1910000	1919999	0.7
6	1920000	1929999	14.1
6	1930000	1939999	12.6
6	1940000	1949999	13.7
6	1950000	1959999	8.3
6	1960000	1969999	10.6
6	1970000	1979999	19.3
6	1980000	1989999	22.7
6	1990000	1999999	28.0
6	2000000	2009999	8.9
6	2010000	2019999	9.3
6	2020000	2029999	14.6
6	2030000	2039999	11.1
6	2040000	2049999	9.0
6	2050000	2059999	5.9
6	2060000	2069999	10.4
6	2070000	2079999	8.0
6	2080000	2089999	6.1
6	2090000	2099999	3.2
6	2100000	2109999	7.7
6	2110000	2119999	21.5
6	2120000	2129999	3.8
6	2130000	2139999	3.7
6	2140000	2149999	4.7
6	2150000	2159999	6.7
6	2160000	2169999	1.5
6	2170000	2179999	2.1
6	2180000	2189999	3.6
6	2190000	2199999	7.8
6	2200000	2209999	8.1
6	2210000	2219999	12.5
6	2220000	2229999	11.0
6	2230000	2239999	2.1
6	2240000	2249999	4.8
6	2250000	2259999	9.6
6	2260000	2269999	7.6
6	2270000	2279999	6.9
6	2280000	2289999	6.6
6	2290000	2299999	10.2
6	2300000	2309999	5.4
6	2310000	2319999	4.8
6	2320000	2329999	5.8
6	2330000	2339999	10.7
6	2340000	2349999	5.8
6	2350000	2359999	4.6
6	2360000	2369999	19.7
6	2370000	2379999	17.3
6	2380000	2389999	3.7
6	2390000	2399999	11.8
6	2400000	2409999	4.1
6	2410000	2419999	5.1
6	2420000	2429999	3.9
6	2430000	2439999	2.6
6	2440000	2449999	3.4
6	2450000	2459999	2.0
6	2460000	2469999	3.6
6	2470000	2479999	2.1
6	2480000	2489999	3.6
6	2490000	2499999	1.9
6	2500000	2509999	5.4
6	2510000	2519999	1.9
6	2520000	2529999	1.6
6	2530000	2539999	8.4
6	2540000	2549999	3.1
6	2550000	2559999	1.8
6	2560000	2569999	4.0
6	2570000	2579999	1.6
6	2580000	2589999	2.8
6	2590000	2599999	4.4
6	2600000	2609999	8.9
6	2610000	2619999	5.3
6	2620000	2629999	4.3
6	2630000	2639999	4.3
6	2640000	2649999	2.6
6	2650000	2659999	3.0
6	2660000	2669999	4.5
6	2670000	2679999	5.3
6	2680000	2689999	3.8
6	2690000	2699999	8.4
6	2700000	2709999	3.7
6	2710000	2719999	9.5
6	2720000	2729999	5.6
6	2730000	2739999	6.1
6	2740000	2749999	5.5
6	2750000	2759999	9.1
6	2760000	2769999	9.2
6	2770000	2779999	2.6
6	2780000	2789999	2.0
6	2790000	2799999	6.6
6	2800000	2809999	5.6
6	2810000	2819999	3.1
6	2820000	2829999	2.2
6	2830000	2839999	0.7
6	2840000	2849999	0.9
6	2850000	2859999	1.3
6	2860000	2869999	5.0
6	2870000	2879999	5.9
6	2880000	2889999	7.0
6	2890000	2899999	4.5
6	2900000	2909999	16.1
6	2910000	2919999	15.5
6	2920000	2929999	2.9
6	2930000	2939999	10.1
6	2940000	2949999	5.1
6	2950000	2959999	6.6
6	2960000	2969999	1.3
6	2970000	2979999	2.1
6	2980000	2989999	4.2
6	2990000	2999999	2.7
6	3000000	3009999	7.2
6	3010000	3019999	8.5
6	3020000	3029999	10.7
6	3030000	3039999	7.5
6	3040000	3049999	1.4
6	3050000	3059999	7.0
6	3060000	3069999	7.4
6	3070000	3079999	4.7
6	3080000	3089999	13.2
6	3090000	3099999	7.2
6	3100000	3109999	2.5
6	3110000	3119999	0.0
6	3120000	3129999	0.0
6	3130000	3139999	0.1
6	3140000	3149999	9.1
6	3150000	3159999	11.5
6	3160000	3169999	3.6
6	3170000	3179999	3.2
6	3180000	3189999	2.6
6	3190000	3199999	8.3
6	3200000	3209999	6.1
6	3210000	3219999	5.0
6	3220000	3229999	6.2
6	3230000	3239999	13.3
6	3240000	3249999	3.3
6	3250000	3259999	1.4
6	3260000	3269999	4.2
6	3270000	3279999	1.9
6	3280000	3289999	4.6
6	3290000	3299999	7.5
6	3300000	3309999	15.6
6	3310000	3319999	6.8
6	3320000	3329999	1.6
6	3330000	3339999	9.9
6	3340000	3349999	1.7
6	3350000	3359999	3.4
6	3360000	3369999	4.0
6	3370000	3379999	15.5
6	3380000	3389999	8.4
6	3390000	3399999	7.0
6	3400000	3409999	13.0
6	3410000	3419999	11.9
6	3420000	3429999	5.7
6	3430000	3439999	10.8
6	3440000	3449999	1.6
6	3450000	3459999	2.6
6	3460000	3469999	3.2
6	3470000	3479999	2.8
6	3480000	3489999	9.9
6	3490000	3499999	5.5
6	3500000	3509999	4.2
6	3510000	3519999	5.5
6	3520000	3529999	6.4
6	3530000	3539999	2.9
6	3540000	3549999	1.3
6	3550000	3559999	1.6
6	3560000	3569999	2.4
6	3570000	3579999	4.5
6	3580000	3589999	4.6
6	3590000	3599999	18.2
6	3600000	3609999	4.1
6	3610000	3619999	13.7
6	3620000	3629999	19.2
6	3630000	3639999	7.2
6	3640000	3649999	7.7
6	3650000	3659999	10.5
6	3660000	3669999	12.5
6	3670000	3679999	3.3
6	3680000	3689999	9.0
6	3690000	3699999	4.0
6	3700000	3709999	4.2
6	3710000	3719999	6.0
6	3720000	3729999	3.1
6	3730000	3739999	4.3
6	3740000	3749999	2.2
6	3750000	3759999	2.2
6	3760000	3769999	3.6
6	3770000	3779999	1.4
6	3780000	3789999	2.0
6	3790000	3799999	1.0
6	3800000	3809999	0.0
6	3810000	3819999	4.7
6	3820000	3829999	1.7
6	3830000	3839999	1.2
6	3840000	3849999	1.1
6	3850000	3859999	1.9
6	3860000	3869999	5.0
6	3870000	3879999	1.7
6	3880000	3889999	4.2
6	3890000	3899999	1.4
6	3900000	3909999	1.4
6	3910000	3919999	9.0
6	3920000	3929999	8.0
6	3930000	3939999	10.0
6	3940000	3949999	18.9
6	3950000	3959999	21.6
6	3960000	3969999	15.2
6	3970000	3979999	4.6
6	3980000	3989999	5.4
6	3990000	3999999	1.7
6	4000000	4009999	5.7
6	4010000	4019999	6.4
6	4020000	4029999	7.3
6	4030000	4039999	12.5
6	4040000	4049999	7.2
6	4050000	4059999	10.1
6	4060000	4069999	2.2
6	4070000	4079999	3.2
6	4080000	4089999	15.4
6	4090000	4099999	5.6
6	4100000	4109999	11.4
6	4110000	4119999	4.9
6	4120000	4129999	6.0
6	4130000	4139999	9.2
6	4140000	4149999	8.5
6	4150000	4159999	13.5
6	4160000	4169999	1.6
6	4170000	4179999	4.4
6	4180000	4189999	31.0
6	4190000	4199999	9.1
6	4200000	4209999	0.4
6	4210000	4219999	1.1
6	4220000	4229999	0.1
6	4230000	4239999	12.5
6	4240000	4249999	17.2
6	4250000	4259999	8.4
6	4260000	4269999	0.0
6	4270000	4279999	1.0
6	4280000	4289999	5.8
6	4290000	4299999	8.5
6	4300000	4309999	2.1
6	4310000	4319999	1.7
6	4320000	4329999	1.8
6	4330000	4339999	15.1
6	4340000	4349999	7.3
6	4350000	4359999	11.1
6	4360000	4369999	5.6
6	4370000	4379999	9.8
6	4380000	4389999	6.6
6	4390000	4399999	10.1
6	4400000	4409999	7.2
6	4410000	4419999	2.9
6	4420000	4429999	15.4
6	4430000	4439999	3.7
6	4440000	4449999	13.7
6	4450000	4459999	15.8
6	4460000	4469999	15.4
6	4470000	4479999	6.9
6	4480000	4489999	9.2
6	4490000	4499999	3.2
6	4500000	4509999	1.2
6	4510000	4519999	6.2
6	4520000	4529999	7.4
6	4530000	4539999	4.9
6	4540000	4549999	3.8
6	4550000	4559999	10.2
6	4560000	4569999	10.7
6	4570000	4579999	5.7
6	4580000	4589999	5.3
6	4590000	4599999	3.8
6	4600000	4609999	7.2
6	4610000	4619999	8.1
6	4620000	4629999	9.4
6	4630000	4639999	29.8
6	4640000	4649999	15.6
6	4650000	4659999	9.1
6	4660000	4669999	5.5
6	4670000	4679999	2.1
6	4680000	4689999	3.7
6	4690000	4699999	9.7
6	4700000	4709999	14.3
6	4710000	4719999	13.5
6	4720000	4729999	2.6
6	4730000	4739999	3.6
6	4740000	4749999	4.6
6	4750000	4759999	17.2
6	4760000	4769999	15.3
6	4770000	4779999	10.6
6	4780000	4789999	9.9
6	4790000	4799999	6.9
6	4800000	4809999	10.8
6	4810000	4819999	4.2
6	4820000	4829999	5.1
6	4830000	4839999	8.9
6	4840000	4849999	5.7
6	4850000	4859999	7.3
6	4860000	4869999	7.0
6	4870000	4879999	5.4
6	4880000	4889999	12.9
6	4890000	4899999	12.9
6	4900000	4900890	6.0
7	0	9999	2.7
7	10000	19999	2.1
7	20000	29999	0.8
7	30000	39999	1.1
7	40000	49999	2.6
7	50000	59999	1.8
7	60000	69999	2.0
7	70000	79999	1.1
7	80000	89999	1.6
7	90000	99999	1.7
7	100000	109999	0.7
7	110000	119999	1.9
7	120000	129999	1.9
7	130000	139999	2.9
7	140000	149999	1.5
7	150000	159999	1.4
7	160000	169999	2.0
7	170000	179999	2.0
7	180000	189999	1.3
7	190000	199999	2.4
7	200000	209999	1.6
7	210000	219999	2.4
7	220000	229999	1.8
7	230000	239999	2.1
7	240000	249999	1.9
7	250000	259999	1.5
7	260000	269999	1.5
7	270000	279999	2.3
7	280000	289999	1.4
7	290000	299999	1.3
7	300000	309999	1.7
7	310000	319999	1.6
7	320000	329999	1.8
7	330000	339999	1.2
7	340000	349999	2.3
7	350000	359999	1.9
7	360000	369999	1.4
7	370000	379999	1.7
7	380000	389999	1.4
7	390000	399999	1.8
7	400000	409999	1.7
7	410000	419999	2.5
7	420000	429999	2.4
7	430000	439999	2.5
7	440000	449999	2.1
7	450000	459999	1.8
7	460000	469999	2.1
7	470000	479999	2.4
