sample	ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
LS_12_14_2013	Esch_coli_118UI	NZ_CP032517.1	4724	9.500	11872	0.011	47	592	12.532	533	90.034	59	9.966	0	0.000	379	8.023	2154	45.597	0	0
LS_12_14_2013	Esch_coli_118UI	NZ_CP032516.1	90328	0.029	65	0.000	0	85	0.094	82	96.471	3	3.529	0	0.000	1818	2.013	1296	1.435	0	0
LS_12_14_2013	Esch_coli_D5	NZ_CP010145.1	4817460	88.464	1792883	8.113	98	2304345	47.833	2302781	99.932	1557	0.068	305	0.013	2755928	57.207	487520	10.120	12	133394
LS_12_14_2013	Esch_coli_D5	NZ_CP010146.1	112874	0.099	652	0.001	0	650	0.576	615	94.615	35	5.385	0	0.000	2536	2.247	1017	0.901	1	59590
LS_12_14_2013	Esch_coli_D5	NZ_CP010147.1	88754	0.285	923	0.002	0	1790	2.017	1785	99.721	5	0.279	0	0.000	3388	3.817	3086	3.477	0	0
LS_12_14_2013	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	15.473	29259	0.113	26	50302	1.034	49797	98.996	505	1.004	18	0.036	3364618	69.180	1440057	29.609	26	434723
LS_12_14_2013	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.051	17	0.000	0	218	0.173	213	97.706	5	2.294	0	0.000	3270	2.596	2466	1.958	0	0
LS_12_14_2013	Esch_coli_PA45B	NZ_CP021288.1	5074754	0.323	18267	0.032	0	10802	0.213	10671	98.787	131	1.213	1	0.009	574543	11.322	293426	5.782	21	597672
LS_12_14_2013	Esch_coli_PA45B	NZ_CP021289.1	147172	0.077	1912	0.003	0	493	0.335	483	97.972	10	2.028	0	0.000	2432	1.652	1263	0.858	0	0
LS_12_14_2013	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.390	26201	0.042	0	8556	0.173	8381	97.955	175	2.046	1	0.012	740560	14.973	395241	7.991	24	502866
LS_12_14_2013	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.175	389	0.001	0	1873	1.188	1857	99.146	16	0.854	0	0.000	2829	1.794	1603	1.017	1	33435
LS_12_14_2013	Esch_coli_NCTC122	NZ_LT906474.1	4625968	1.371	12798	0.048	1	8085	0.175	7979	98.689	106	1.311	0	0.000	2218726	47.962	1453639	31.423	18	263845
LS_12_14_2013	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	0.475	45112	0.078	0	87451	1.819	87306	99.834	145	0.166	2	0.002	559816	11.646	311068	6.471	6	107921
LS_12_14_2013	Esch_coli_MVAST0167	NZ_CP014493.1	128305	0.030	504	0.001	0	5	0.004	5	100.000	0	0.000	0	0.000	1870	1.457	1913	1.491	0	0
LS_12_14_2013	Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.007	3	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_12_14_2013	Esch_coli_Santai	NZ_CP007592.1	5104557	0.701	20451	0.035	0	8531	0.167	8448	99.027	83	0.973	0	0.000	1859851	36.435	1306609	25.597	29	584827
LS_12_14_2013	Esch_coli_AR_0061	NZ_CP020058.1	4595238	1.878	13644	0.052	2	8493	0.185	8396	98.858	97	1.142	0	0.000	2276402	49.538	1367857	29.767	19	241095
LS_12_14_2013	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.170	9	0.000	0	200	0.227	200	100.000	0	0.000	0	0.000	3938	4.476	882	1.002	1	37721
LS_12_14_2013	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.073	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1317	2.582	362	0.710	0	0
LS_12_14_2013	TOTAL	-	50385128	10.830	2075821	8.770	0	2503162	4.968	2500026	99.875	3129	0.125	329	0.013	16073942	31.902	8060492	15.998	215	4513447
LS_2_17_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.309	3309	0.012	0	9494	0.188	9336	98.336	158	1.664	0	0.000	521655	10.310	214139	4.232	30	900029
LS_2_17_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.299	893	0.003	0	260	0.274	258	99.231	2	0.769	0	0.000	23542	24.854	20895	22.060	0	0
LS_2_17_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	0.010	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_2_17_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.024	4	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_2_17_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.023	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1050	1.651	786	1.236	0	0
LS_2_17_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	0.329	5913	0.022	0	9401	0.181	9203	97.894	198	2.106	0	0.000	555673	10.674	240132	4.613	23	591781
LS_2_17_2014	Esch_coli_118UI	NZ_CP032517.1	4724	0.006	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	126	2.667	121	2.561	0	0
LS_2_17_2014	Esch_coli_118UI	NZ_CP032516.1	90328	0.413	129	0.001	0	3	0.003	3	100.000	0	0.000	0	0.000	36009	39.865	30779	34.075	0	0
LS_2_17_2014	Esch_coli_D5	NZ_CP010145.1	4817460	0.389	3750	0.027	0	23185	0.481	23015	99.267	170	0.733	0	0.000	460665	9.562	110136	2.286	20	406449
LS_2_17_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.147	61	0.000	0	350	0.310	349	99.714	1	0.286	0	0.000	5059	4.482	1817	1.610	1	45633
LS_2_17_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.208	157	0.001	0	117	0.132	116	99.145	1	0.855	0	0.000	12491	14.074	8814	9.931	0	0
LS_2_17_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0.373	8678	0.053	0	28811	0.592	28526	99.011	285	0.989	0	0.000	408430	8.398	92492	1.902	23	497675
LS_2_17_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.105	32	0.000	0	94	0.075	87	92.553	7	7.447	0	0.000	6305	5.005	3545	2.814	0	0
LS_2_17_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	1.642	14880	0.041	1	31562	0.622	31225	98.932	337	1.068	6	0.019	2271035	44.752	1210964	23.863	46	668846
LS_2_17_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	0.407	1559	0.004	0	765	0.520	747	97.647	18	2.353	0	0.000	56218	38.199	51803	35.199	0	0
LS_2_17_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.529	11648	0.030	0	15964	0.323	15647	98.014	317	1.986	0	0.000	922756	18.656	459216	9.284	30	507786
LS_2_17_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.218	285	0.001	0	202	0.128	194	96.040	8	3.960	0	0.000	16057	10.185	9806	6.220	1	43497
LS_2_17_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0.591	5374	0.032	0	127260	2.751	126960	99.764	300	0.236	5	0.004	558345	12.070	96621	2.089	12	204396
LS_2_17_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	47.256	1517819	4.165	47	4326737	90.010	4326510	99.995	224	0.005	403	0.009	894235	18.603	82070	1.707	0	0
LS_2_17_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	80.966	52981	0.168	88	87482	68.183	87445	99.958	35	0.040	42	0.048	43703	34.062	1558	1.214	1	10142
LS_2_17_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.053	147	0.000	0	284	0.360	282	99.296	2	0.704	0	0.000	1249	1.581	1415	1.791	0	0
LS_2_17_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	0.302	4656	0.012	0	22668	0.444	22426	98.932	242	1.068	1	0.004	362294	7.097	76322	1.495	18	512377
LS_2_17_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0.657	7396	0.044	0	168278	3.662	168077	99.881	201	0.119	0	0.000	557080	12.123	77221	1.680	22	325800
LS_2_17_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.197	143	0.000	0	2585	2.938	2539	98.221	46	1.779	0	0.000	5422	6.163	4166	4.735	1	35619
LS_2_17_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.300	34	0.000	0	1091	2.139	1089	99.817	2	0.183	0	0.000	4936	9.679	2048	4.016	0	0
LS_2_17_2014	TOTAL	-	50385128	5.387	1639850	4.616	0	4856593	9.639	4854034	99.947	2554	0.053	457	0.009	7724335	15.331	2796866	5.551	228	4750030
LS_3_23_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.296	5722	0.014	0	3578	0.071	3484	97.373	94	2.627	0	0.000	625707	12.366	326599	6.455	27	860775
LS_3_23_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.243	1605	0.004	0	81	0.086	80	98.765	1	1.235	0	0.000	23786	25.112	22166	23.402	0	0
LS_3_23_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	31016
LS_3_23_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	21855
LS_3_23_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.021	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1167	1.835	911	1.433	0	0
LS_3_23_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	0.304	9914	0.025	0	3700	0.071	3599	97.270	101	2.730	0	0.000	660062	12.680	351897	6.760	29	912029
LS_3_23_2014	Esch_coli_118UI	NZ_CP032517.1	4724	0.017	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	152	3.218	125	2.646	0	0
LS_3_23_2014	Esch_coli_118UI	NZ_CP032516.1	90328	0.275	239	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	36178	40.052	32968	36.498	0	0
LS_3_23_2014	Esch_coli_D5	NZ_CP010145.1	4817460	0.253	5103	0.025	0	2299	0.048	2261	98.347	38	1.653	0	0.000	437764	9.087	192257	3.991	25	770095
LS_3_23_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.120	58	0.000	0	365	0.323	363	99.452	2	0.548	0	0.000	5203	4.610	2365	2.095	1	45336
LS_3_23_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.238	287	0.001	0	119	0.134	116	97.479	3	2.521	0	0.000	13701	15.437	10228	11.524	1	24721
LS_3_23_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0.246	14384	0.059	0	3665	0.075	3496	95.389	169	4.611	0	0.000	390078	8.020	168713	3.469	25	875123
LS_3_23_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.173	55	0.000	0	80	0.064	80	100.000	0	0.000	0	0.000	8843	7.020	4026	3.196	0	0
LS_3_23_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	2.024	27187	0.051	2	30438	0.600	30110	98.922	328	1.078	3	0.010	2481169	48.892	1504619	29.649	52	728888
LS_3_23_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	0.313	2754	0.005	0	406	0.276	400	98.522	6	1.478	0	0.000	57490	39.063	55303	37.577	0	0
LS_3_23_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.488	21407	0.037	0	9581	0.194	9376	97.860	205	2.140	1	0.010	1073299	21.700	675049	13.648	25	489450
LS_3_23_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.225	470	0.001	0	116	0.074	114	98.276	2	1.724	0	0.000	17434	11.058	11267	7.146	1	36347
LS_3_23_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0.254	1024	0.004	0	1735	0.038	1721	99.193	14	0.807	0	0.000	417048	9.015	164887	3.564	32	954103
LS_3_23_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	88.484	2851435	5.296	89	4311891	89.701	4311659	99.995	232	0.005	303	0.007	893211	18.582	130263	2.710	0	0
LS_3_23_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	150.040	97977	0.210	165	88638	69.084	88595	99.951	42	0.047	35	0.039	43134	33.618	1207	0.941	1	10447
LS_3_23_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.040	252	0.000	0	405	0.513	402	99.259	3	0.741	0	0.000	1323	1.675	1768	2.238	0	0
LS_3_23_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	0.250	6716	0.012	0	2337	0.046	2279	97.518	58	2.482	0	0.000	420788	8.243	154200	3.021	30	986610
LS_3_23_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0.251	1685	0.007	0	718	0.016	711	99.025	7	0.975	0	0.000	394657	8.588	145941	3.176	23	757167
LS_3_23_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.023	46	0.000	0	1	0.001	1	100.000	0	0.000	0	0.000	4862	5.526	4518	5.135	0	0
LS_3_23_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.136	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	3616	7.090	1753	3.437	0	0
LS_3_23_2014	TOTAL	-	50385128	9.716	3048321	5.753	0	4460153	8.852	4458847	99.971	1305	0.029	342	0.008	8010672	15.899	3963030	7.865	274	7503962
LS_5_4_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.364	8854	0.026	0	8490	0.168	8376	98.657	114	1.343	2	0.024	740609	14.637	404535	7.995	24	580065
LS_5_4_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.283	2308	0.006	0	354	0.374	350	98.870	4	1.130	0	0.000	25543	26.967	23833	25.162	0	0
LS_5_4_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	0.018	4	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_5_4_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.012	2	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_5_4_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.018	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1171	1.842	980	1.541	0	0
LS_5_4_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	0.373	15574	0.047	0	13797	0.265	13656	98.978	141	1.022	1	0.007	787757	15.133	439917	8.451	19	500786
LS_5_4_2014	Esch_coli_118UI	NZ_CP032517.1	4724	0.139	7	0.000	0	8	0.169	8	100.000	0	0.000	0	0.000	126	2.667	123	2.604	0	0
LS_5_4_2014	Esch_coli_118UI	NZ_CP032516.1	90328	0.238	295	0.001	0	407	0.451	402	98.771	5	1.229	0	0.000	36638	40.561	34368	38.048	0	0
LS_5_4_2014	Esch_coli_D5	NZ_CP010145.1	4817460	0.308	7846	0.046	0	6627	0.138	6523	98.431	104	1.569	0	0.000	516474	10.721	250672	5.203	12	309511
LS_5_4_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.156	106	0.000	0	404	0.358	403	99.752	1	0.248	0	0.000	6073	5.380	2942	2.606	0	0
LS_5_4_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.289	410	0.001	0	833	0.939	830	99.640	3	0.360	0	0.000	15574	17.547	11388	12.831	1	24687
LS_5_4_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0.278	21544	0.107	0	5765	0.119	5604	97.207	161	2.793	0	0.000	464647	9.554	226243	4.652	23	687560
LS_5_4_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.316	222	0.000	0	2506	1.989	2445	97.566	61	2.437	3	0.120	10879	8.636	4947	3.927	1	22379
LS_5_4_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	2.486	41316	0.093	3	62615	1.234	62099	99.176	516	0.824	5	0.008	2627876	51.783	1660512	32.721	43	592590
LS_5_4_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	0.847	4684	0.011	1	10356	7.037	10275	99.218	81	0.782	4	0.039	59497	40.427	56656	38.496	1	10570
LS_5_4_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	1.513	61010	0.127	1	856842	17.324	856282	99.935	560	0.065	24	0.003	1237555	25.021	729833	14.756	29	338987
LS_5_4_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.385	856	0.002	0	3835	2.432	3788	98.774	47	1.226	0	0.000	21449	13.605	12455	7.900	1	36182
LS_5_4_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0.284	1549	0.007	0	3395	0.073	3356	98.851	39	1.149	0	0.000	489967	10.592	224305	4.849	26	716633
LS_5_4_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	130.819	4224287	9.433	133	4339020	90.266	4338768	99.994	249	0.006	267	0.006	901237	18.749	113067	2.352	1	7343
LS_5_4_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	228.159	148910	0.384	251	88775	69.191	88733	99.953	39	0.044	40	0.045	43849	34.176	1400	1.091	1	7111
LS_5_4_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.230	578	0.001	0	4371	5.533	4271	97.712	100	2.288	0	0.000	1348	1.707	1967	2.490	1	52336
LS_5_4_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	0.295	10381	0.023	0	6436	0.126	6341	98.524	95	1.476	0	0.000	505471	9.902	215322	4.218	17	453772
LS_5_4_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0.298	2715	0.013	0	3222	0.070	3192	99.069	30	0.931	0	0.000	478345	10.410	201233	4.379	19	523922
LS_5_4_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.054	53	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	5503	6.255	4682	5.322	0	0
LS_5_4_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.158	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	3975	7.794	1788	3.506	0	0
LS_5_4_2014	TOTAL	-	50385128	14.604	4553512	10.329	0	5418058	10.753	5415702	99.957	2350	0.043	346	0.006	8981563	17.826	4623168	9.176	219	4864434
LS_6_16_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.452	8510	0.022	0	37761	0.746	37549	99.439	212	0.561	0	0.000	730497	14.437	351289	6.943	21	420174
LS_6_16_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.321	1718	0.004	0	953	1.006	939	98.531	14	1.469	0	0.000	24477	25.841	22487	23.740	0	0
LS_6_16_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	0.058	17	0.000	0	97	0.313	97	100.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_6_16_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.000	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	21855
LS_6_16_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.020	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1155	1.816	924	1.453	0	0
LS_6_16_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	0.571	17087	0.045	0	124750	2.396	124570	99.856	180	0.144	0	0.000	786487	15.108	387920	7.452	14	317500
LS_6_16_2014	Esch_coli_118UI	NZ_CP032517.1	4724	0.006	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	127	2.688	124	2.625	0	0
LS_6_16_2014	Esch_coli_118UI	NZ_CP032516.1	90328	0.285	200	0.001	0	215	0.238	211	98.140	4	1.860	0	0.000	36341	40.232	33062	36.602	1	20867
LS_6_16_2014	Esch_coli_D5	NZ_CP010145.1	4817460	0.279	5595	0.029	0	4600	0.095	4540	98.696	60	1.304	0	0.000	464239	9.637	206451	4.285	22	622059
LS_6_16_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.118	83	0.000	0	105	0.093	105	100.000	0	0.000	0	0.000	5215	4.620	2610	2.312	1	45325
LS_6_16_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.235	289	0.001	0	111	0.125	110	99.099	1	0.901	0	0.000	14075	15.858	10599	11.942	1	24702
LS_6_16_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0.271	16295	0.071	0	6636	0.136	6455	97.272	181	2.728	0	0.000	416750	8.569	184195	3.787	22	645038
LS_6_16_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.205	87	0.000	0	607	0.482	607	100.000	0	0.000	0	0.000	9021	7.161	3950	3.135	0	0
LS_6_16_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	1.996	30963	0.061	2	36640	0.722	36210	98.826	430	1.174	2	0.005	2523374	49.724	1597913	31.487	47	576044
LS_6_16_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	0.388	3049	0.006	0	1209	0.821	1198	99.090	11	0.911	1	0.083	59290	40.286	55886	37.973	0	0
LS_6_16_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.508	24319	0.044	0	14020	0.283	13769	98.210	249	1.777	6	0.043	1121596	22.676	725085	14.660	21	378797
LS_6_16_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.273	621	0.001	0	742	0.471	732	98.652	10	1.348	0	0.000	17890	11.347	11296	7.165	1	28505
LS_6_16_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	0.277	1226	0.005	0	2525	0.055	2496	98.851	29	1.149	0	0.000	440981	9.533	180336	3.898	26	772051
LS_6_16_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	99.496	3212980	6.294	101	4317023	89.808	4316801	99.995	219	0.005	353	0.008	898289	18.687	124198	2.584	1	5782
LS_6_16_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	162.886	106683	0.241	178	87994	68.582	87955	99.956	36	0.041	34	0.039	43193	33.664	1681	1.310	1	8705
LS_6_16_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.068	290	0.000	0	347	0.439	337	97.118	10	2.882	0	0.000	1448	1.833	1687	2.136	0	0
LS_6_16_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	0.270	7915	0.015	0	6914	0.135	6796	98.293	118	1.707	2	0.029	443602	8.690	172727	3.384	29	861224
LS_6_16_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	0.284	2224	0.010	0	4705	0.102	4642	98.661	63	1.340	2	0.043	432711	9.417	161630	3.517	27	716563
LS_6_16_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.040	37	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	5229	5.943	4510	5.126	0	0
LS_6_16_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.144	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	3389	6.645	1762	3.455	0	0
LS_6_16_2014	TOTAL	-	50385128	10.989	3440189	6.851	0	4647954	9.225	4646119	99.961	1827	0.039	400	0.009	8479376	16.829	4242322	8.420	236	5465191
LS_8_22_2014	Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.547	11213	0.024	0	43184	0.853	42548	98.527	636	1.473	0	0.000	796394	15.739	308984	6.107	34	645039
LS_8_22_2014	Esch_coli_EC-1639	NZ_LR025102.1	94720	0.392	354	0.001	0	853	0.901	803	94.138	50	5.862	0	0.000	27446	28.976	24020	25.359	0	0
LS_8_22_2014	Esch_coli_EC-1639	NZ_LR025103.1	31016	0.385	94	0.000	0	2158	6.958	2132	98.795	26	1.205	0	0.000	201	0.648	0	0.000	0	0
LS_8_22_2014	Esch_coli_EC-1639	NZ_LR025104.1	21855	0.147	22	0.000	0	104	0.476	95	91.346	9	8.654	0	0.000	201	0.920	0	0.000	0	0
LS_8_22_2014	Esch_coli_EC-1639	NZ_LR025105.1	63589	0.024	11	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1515	2.382	1414	2.224	0	0
LS_8_22_2014	Esch_coli_118UI	NZ_CP032515.1	5205677	0.569	11719	0.025	0	46519	0.894	45652	98.136	867	1.864	1	0.002	883621	16.974	360341	6.922	38	722335
LS_8_22_2014	Esch_coli_118UI	NZ_CP032517.1	4724	0.131	5	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
LS_8_22_2014	Esch_coli_118UI	NZ_CP032516.1	90328	0.662	361	0.001	0	522	0.578	482	92.337	40	7.663	0	0.000	38469	42.588	31214	34.556	0	0
LS_8_22_2014	Esch_coli_D5	NZ_CP010145.1	4817460	2.653	39664	0.163	2	109331	2.269	108120	98.892	1211	1.108	26	0.024	2229539	46.280	890064	18.476	22	222421
LS_8_22_2014	Esch_coli_D5	NZ_CP010146.1	112874	0.220	547	0.001	0	1662	1.472	1534	92.298	128	7.702	0	0.000	11477	10.168	8809	7.804	1	40027
LS_8_22_2014	Esch_coli_D5	NZ_CP010147.1	88754	0.301	206	0.000	0	546	0.615	495	90.659	51	9.341	0	0.000	13679	15.412	9658	10.882	0	0
LS_8_22_2014	Esch_coli_2011C-3911	NZ_CP015240.1	4863599	2.579	50249	0.176	2	129943	2.672	128075	98.562	1865	1.436	34	0.026	2173555	44.690	907798	18.665	28	325863
LS_8_22_2014	Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.120	232	0.000	0	374	0.297	350	93.583	24	6.417	0	0.000	5814	4.615	3955	3.139	0	0
LS_8_22_2014	Esch_coli_PA45B	NZ_CP021288.1	5074754	1.238	11211	0.018	0	65328	1.287	64377	98.544	951	1.456	8	0.012	1762696	34.735	606133	11.944	35	547929
LS_8_22_2014	Esch_coli_PA45B	NZ_CP021289.1	147172	0.632	704	0.001	0	1366	0.928	1352	98.975	14	1.025	0	0.000	54424	36.980	43983	29.885	0	0
LS_8_22_2014	Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.741	16884	0.025	0	71094	1.437	70082	98.577	1011	1.422	8	0.011	962624	19.462	339045	6.855	31	421158
LS_8_22_2014	Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.259	583	0.001	0	1292	0.819	1230	95.201	62	4.799	0	0.000	15364	9.745	10374	6.580	1	40255
LS_8_22_2014	Esch_coli_NCTC122	NZ_LT906474.1	4625968	9.671	207282	0.699	11	497574	10.756	494747	99.432	2827	0.568	71	0.014	2593790	56.070	874008	18.894	16	127599
LS_8_22_2014	Esch_coli_MVAST0167	NZ_CP014492.1	4806946	12.886	397398	0.627	12	4229893	87.995	4229648	99.994	243	0.006	1934	0.046	960747	19.987	42333	0.881	0	0
LS_8_22_2014	Esch_coli_MVAST0167	NZ_CP014493.1	128305	21.576	13885	0.025	23	84769	66.068	84731	99.955	36	0.043	90	0.106	44975	35.053	2252	1.755	0	0
LS_8_22_2014	Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.082	272	0.000	0	726	0.919	708	97.521	18	2.483	1	0.138	1634	2.069	1991	2.521	0	0
LS_8_22_2014	Esch_coli_Santai	NZ_CP007592.1	5104557	0.950	50342	0.077	0	85366	1.672	83943	98.333	1423	1.667	0	0.000	1438588	28.182	881538	17.270	42	570313
LS_8_22_2014	Esch_coli_AR_0061	NZ_CP020058.1	4595238	14.255	291083	1.003	16	939272	20.440	936113	99.664	3157	0.336	90	0.010	2519776	54.835	649923	14.143	15	148348
LS_8_22_2014	Esch_coli_AR_0061	NZ_CP020059.1	87982	0.149	4317	0.004	0	603	0.685	570	94.527	33	5.473	0	0.000	5877	6.680	14884	16.917	0	0
LS_8_22_2014	Esch_coli_AR_0061	NZ_CP020060.1	50999	0.264	2121	0.004	0	248	0.486	237	95.565	11	4.435	0	0.000	9779	19.175	9470	18.569	0	0
